video,frame,Nose_x,Nose_y,Nose_s,LShoulder_x,LShoulder_y,LShoulder_s,RShoulder_x,RShoulder_y,RShoulder_s,LElbow_x,LElbow_y,LElbow_s,RElbow_x,RElbow_y,RElbow_s,LWrist_x,LWrist_y,LWrist_s,RWrist_x,RWrist_y,RWrist_s,LHip_x,LHip_y,LHip_s,RHip_x,RHip_y,RHip_s,LKnee_x,LKnee_y,LKnee_s,RKnee_x,RKnee_y,RKnee_s,LAnkle_x,LAnkle_y,LAnkle_s,RAnkle_x,RAnkle_y,RAnkle_s,label
fall-01,21,0.6426454782485962,0.2604719400405884,0.9284477233886719,0.6869086027145386,0.31211376190185547,0.8779481649398804,0.6149761080741882,0.31567612290382385,0.8875417709350586,0.7034301161766052,0.38572683930397034,0.8695858716964722,0.595737636089325,0.3820764720439911,0.8576084971427917,0.7117108106613159,0.4520620107650757,0.8664247989654541,0.5762822031974792,0.444691002368927,0.8361659049987793,0.6785136461257935,0.4632140100002289,0.7802062034606934,0.6341983675956726,0.46676841378211975,0.7929279804229736,0.6758509278297424,0.5627046823501587,0.8497887849807739,0.6397396326065063,0.562728762626648,0.8664888143539429,0.6757968068122864,0.6510331630706787,0.8139742612838745,0.6481683850288391,0.6473968029022217,0.8344696760177612,0
fall-01,22,0.6479173898696899,0.2572021484375,0.9574218988418579,0.689367949962616,0.31249985098838806,0.890414834022522,0.6174926161766052,0.3161157965660095,0.9010682106018066,0.7033799886703491,0.3899553716182709,0.8604698777198792,0.6008886098861694,0.3825778067111969,0.8861088156700134,0.7142555117607117,0.45646780729293823,0.8652182817459106,0.5787239074707031,0.4378868341445923,0.8562517166137695,0.6782913208007812,0.4638897776603699,0.7890000939369202,0.6338704824447632,0.4673948585987091,0.7900372743606567,0.6756460666656494,0.5635403990745544,0.8587508201599121,0.6423723101615906,0.5635483264923096,0.8659462928771973,0.6756108999252319,0.6519835591316223,0.8201682567596436,0.6479157209396362,0.6483651995658875,0.8623865842819214,0
fall-01,23,0.6451517343521118,0.2598671615123749,0.9263482093811035,0.6869864463806152,0.3120909631252289,0.8817373514175415,0.6200602054595947,0.3156919479370117,0.8972307443618774,0.7065852880477905,0.3864782750606537,0.858404278755188,0.597724437713623,0.3827962577342987,0.8824448585510254,0.7149578928947449,0.45350226759910583,0.8891897201538086,0.580924391746521,0.43858879804611206,0.8536421060562134,0.6813759207725525,0.4609498083591461,0.7761443853378296,0.6339621543884277,0.46444109082221985,0.8055682182312012,0.6757793426513672,0.5614989995956421,0.8383986949920654,0.642190158367157,0.561499297618866,0.8436229825019836,0.6731349229812622,0.6545838117599487,0.8243896961212158,0.6478811502456665,0.6471385955810547,0.8520441651344299,0
fall-01,24,0.6463982462882996,0.2562512159347534,0.9290196895599365,0.691323459148407,0.3122362494468689,0.873853862285614,0.6212231516838074,0.31587833166122437,0.8914523124694824,0.7081382870674133,0.3906991183757782,0.8609859347343445,0.604420006275177,0.383186936378479,0.8841660618782043,0.7164688110351562,0.4580613970756531,0.8535776138305664,0.5819424390792847,0.43561479449272156,0.8877934217453003,0.6800811290740967,0.4616676867008209,0.7824162244796753,0.6351629495620728,0.461642861366272,0.8108465075492859,0.6744825839996338,0.5590068697929382,0.8321863412857056,0.6407759785652161,0.5625426173210144,0.8523990511894226,0.6744531393051147,0.6523682475090027,0.8137345314025879,0.6463983654975891,0.6485463976860046,0.8511300086975098,0
fall-01,25,0.6526134610176086,0.2557735741138458,0.9169808030128479,0.6918047070503235,0.31509193778038025,0.8761212229728699,0.6219544410705566,0.3151428997516632,0.9067078828811646,0.7085767984390259,0.38588789105415344,0.8747829794883728,0.6051719784736633,0.3822803199291229,0.8915826082229614,0.7168641090393066,0.4530124366283417,0.8909729719161987,0.5855069756507874,0.4344944655895233,0.8537560701370239,0.680606484413147,0.4604627192020416,0.7892547845840454,0.6357951164245605,0.4604400396347046,0.7948997020721436,0.6750082969665527,0.5574978590011597,0.8437012434005737,0.6387559175491333,0.5574876070022583,0.8535416722297668,0.6750085949897766,0.6542001366615295,0.8476988673210144,0.6470550298690796,0.6467637419700623,0.8260056972503662,0
fall-01,26,0.6509353518486023,0.2560083270072937,0.9339425563812256,0.692599892616272,0.31538888812065125,0.8741281032562256,0.6231034994125366,0.3153793513774872,0.9181801676750183,0.7121259570121765,0.38959959149360657,0.8834846019744873,0.6037442088127136,0.3821800947189331,0.8793634176254272,0.7177263498306274,0.45639485120773315,0.8399061560630798,0.5897070169448853,0.434129923582077,0.8543734550476074,0.6814373135566711,0.4673820734024048,0.7674176096916199,0.634247899055481,0.46737244725227356,0.787875771522522,0.6732427477836609,0.5639331936836243,0.822051465511322,0.6342363357543945,0.5639025568962097,0.8597612380981445,0.6759224534034729,0.6491462588310242,0.8376604318618774,0.6509063839912415,0.6491526365280151,0.8350067734718323,0
fall-01,27,0.6532100439071655,0.25929102301597595,0.938453733921051,0.694739818572998,0.3185259699821472,0.8633957505226135,0.6254504919052124,0.3146904706954956,0.907320499420166,0.7114126682281494,0.388689786195755,0.8859146237373352,0.6087881326675415,0.38130056858062744,0.8942906856536865,0.7169500589370728,0.458879292011261,0.8520182967185974,0.592111349105835,0.43665608763694763,0.8542374968528748,0.6809484362602234,0.46630609035491943,0.7722662687301636,0.6336638927459717,0.46629297733306885,0.7829424142837524,0.6754290461540222,0.566081702709198,0.8254750370979309,0.6309994459152222,0.5586962103843689,0.8471434712409973,0.6753932237625122,0.6511428952217102,0.8227304220199585,0.6476524472236633,0.6437156200408936,0.8460859060287476,0
fall-01,28,0.6540982127189636,0.25389015674591064,0.9259070158004761,0.6925948858261108,0.3160983622074127,0.8671845197677612,0.6239537000656128,0.31608426570892334,0.9018187522888184,0.7145653963088989,0.3894277811050415,0.9081369042396545,0.6074327826499939,0.38209399580955505,0.8861482739448547,0.717250645160675,0.45895999670028687,0.8507398962974548,0.5936364531517029,0.4370169937610626,0.8540127873420715,0.6815899014472961,0.4663178324699402,0.7623547315597534,0.6320875883102417,0.4662581980228424,0.7728859186172485,0.6760996580123901,0.5616238713264465,0.8411195278167725,0.6320972442626953,0.5616234540939331,0.8679429292678833,0.67609041929245,0.6531708836555481,0.8201615810394287,0.6486013531684875,0.642074465751648,0.828864574432373,0
fall-01,29,0.6552084684371948,0.2563885748386383,0.929701566696167,0.693891704082489,0.31534436345100403,0.8767396211624146,0.6248862147331238,0.31534135341644287,0.9189159274101257,0.7104528546333313,0.38901084661483765,0.9075311422348022,0.6083278656005859,0.38166722655296326,0.8849349021911621,0.7160159945487976,0.45891058444976807,0.8546944856643677,0.5972180366516113,0.4368762671947479,0.8702488541603088,0.6773124933242798,0.4663119316101074,0.7601419687271118,0.6330986022949219,0.46629202365875244,0.7740326523780823,0.6744712591171265,0.5620949864387512,0.8488032817840576,0.6304146647453308,0.5620937347412109,0.8676774501800537,0.6773130893707275,0.6541102528572083,0.8284333944320679,0.6496813893318176,0.6467307806015015,0.8176215887069702,0
fall-01,30,0.6549380421638489,0.25223076343536377,0.919829249382019,0.6938987970352173,0.3151659071445465,0.8603668212890625,0.6244505643844604,0.3151424527168274,0.9170750379562378,0.7133113741874695,0.3893226981163025,0.879744827747345,0.6077603101730347,0.3819078207015991,0.8897235989570618,0.7161450982093811,0.4596528112888336,0.8622634410858154,0.5966383218765259,0.4374402165412903,0.8836053609848022,0.6800761222839355,0.46708574891090393,0.7627887725830078,0.6326419115066528,0.4635535478591919,0.7526850700378418,0.6745285391807556,0.5635165572166443,0.8699617385864258,0.6300212740898132,0.5635287165641785,0.8990985155105591,0.6745240092277527,0.652248740196228,0.7912298440933228,0.6494299173355103,0.6449486613273621,0.8062378168106079,0
fall-01,31,0.6556800603866577,0.25242647528648376,0.9321221113204956,0.6951165795326233,0.3160657584667206,0.8742402195930481,0.6248329877853394,0.31605902314186096,0.9154694080352783,0.7120230793952942,0.38724687695503235,0.8905569911003113,0.6079397201538086,0.38724708557128906,0.8837780952453613,0.7176461219787598,0.45842263102531433,0.8732686638832092,0.6023104786872864,0.44344183802604675,0.8702844381332397,0.6782228946685791,0.46594032645225525,0.7758130431175232,0.6331250071525574,0.46591582894325256,0.7762261629104614,0.6782163977622986,0.5635817050933838,0.8527402877807617,0.6304816007614136,0.5671306848526001,0.8742613196372986,0.6782102584838867,0.6532966494560242,0.8284143209457397,0.6473792195320129,0.6458154320716858,0.8442702293395996,0
fall-01,32,0.6545830965042114,0.2500239908695221,0.9296222925186157,0.6944223046302795,0.31427133083343506,0.8584760427474976,0.6261511445045471,0.31426647305488586,0.9182408452033997,0.7141379714012146,0.38609716296195984,0.8895828723907471,0.6091142892837524,0.3861042261123657,0.8969167470932007,0.7141383290290833,0.4543231725692749,0.8865722417831421,0.6034266948699951,0.44278666377067566,0.8856179714202881,0.6800063848495483,0.4619406759738922,0.7711397409439087,0.6318327188491821,0.4619385004043579,0.7848942279815674,0.6743699312210083,0.5639966726303101,0.8706197738647461,0.6318395733833313,0.5640439987182617,0.8745608925819397,0.6716435551643372,0.6546459197998047,0.8411942720413208,0.6432090997695923,0.6470701694488525,0.8752940893173218,0
fall-01,33,0.6545230746269226,0.24987344443798065,0.9233530163764954,0.691321611404419,0.3101244270801544,0.8624385595321655,0.6261181831359863,0.3101269006729126,0.917809009552002,0.708358645439148,0.3782900869846344,0.864041805267334,0.6119976043701172,0.37829625606536865,0.8871302604675293,0.7140337228775024,0.45003175735473633,0.905970573425293,0.6034245491027832,0.44255176186561584,0.8967804908752441,0.677256166934967,0.4576433002948761,0.7677758932113647,0.6317928433418274,0.45762914419174194,0.8022338151931763,0.6742815971374512,0.559745192527771,0.874137282371521,0.6318022012710571,0.5597680807113647,0.8881063461303711,0.6715883612632751,0.6542031764984131,0.8232158422470093,0.643158495426178,0.6506204009056091,0.8509289026260376,0
fall-01,34,0.6549081802368164,0.24752333760261536,0.9472020864486694,0.6942850947380066,0.3075254559516907,0.8597388863563538,0.62679523229599,0.3111609220504761,0.9119344353675842,0.7138881087303162,0.3786352574825287,0.8874566555023193,0.6099246740341187,0.37863269448280334,0.8742129802703857,0.7138677835464478,0.4461938440799713,0.9117799997329712,0.6071864366531372,0.44612187147140503,0.866757869720459,0.6774128675460815,0.4572639763355255,0.7588701844215393,0.6324249505996704,0.457253634929657,0.7915679216384888,0.6745312809944153,0.5622314214706421,0.8905884623527527,0.6324124336242676,0.5622286200523376,0.8855068683624268,0.6718078255653381,0.6519343256950378,0.8038879632949829,0.6436630487442017,0.6483685970306396,0.8402565121650696,0
fall-01,35,0.6555171012878418,0.2517724335193634,0.9301571846008301,0.6923545002937317,0.3084689974784851,0.8562341928482056,0.6270954012870789,0.3084753453731537,0.8955317139625549,0.7094064354896545,0.37668320536613464,0.8791060447692871,0.6100611686706543,0.3842458426952362,0.9027294516563416,0.7093938589096069,0.4485187828540802,0.8985658884048462,0.6073254346847534,0.4485286474227905,0.9037827849388123,0.6782580018043518,0.4561147391796112,0.7649123072624207,0.6327726244926453,0.45610511302948,0.7823209762573242,0.6753063201904297,0.558293879032135,0.8999713063240051,0.6327792406082153,0.5582951903343201,0.891515851020813,0.672576904296875,0.6528685092926025,0.8170074224472046,0.641189455986023,0.6528807282447815,0.8658037185668945,0
fall-01,36,0.6514393091201782,0.24684269726276398,0.9399179220199585,0.6916202306747437,0.3040672540664673,0.8674806952476501,0.6257350444793701,0.31173303723335266,0.8991149067878723,0.7115470767021179,0.3766051232814789,0.8743264675140381,0.6115020513534546,0.3842885196208954,0.8805345296859741,0.7115090489387512,0.4455896019935608,0.9009262323379517,0.6058028936386108,0.44913366436958313,0.9069511890411377,0.6774400472640991,0.45680391788482666,0.7753927707672119,0.6314630508422852,0.45679134130477905,0.8014817237854004,0.674409031867981,0.5599945187568665,0.900470495223999,0.6314705610275269,0.5599907636642456,0.8540068864822388,0.6770170331001282,0.651391327381134,0.7886223793029785,0.6429612040519714,0.6555086970329285,0.8837471604347229,0
fall-01,37,0.6508879661560059,0.24504540860652924,0.9407085180282593,0.6916203498840332,0.3030710220336914,0.8863672018051147,0.6220730543136597,0.31083664298057556,0.9099149107933044,0.7090938687324524,0.3766144812107086,0.8825852870941162,0.6103905439376831,0.3843717873096466,0.896798312664032,0.7090914845466614,0.44239553809165955,0.8960682153701782,0.6046196818351746,0.4501532316207886,0.8968299031257629,0.6772527694702148,0.4579268991947174,0.7867055535316467,0.6306047439575195,0.4579312205314636,0.8163349628448486,0.6741930246353149,0.562481164932251,0.8913233280181885,0.6364558935165405,0.5625498294830322,0.8561218976974487,0.6741362810134888,0.6552500128746033,0.788563072681427,0.6422878503799438,0.6630345582962036,0.8828421831130981,0
fall-01,38,0.6494312882423401,0.2438586801290512,0.9286777973175049,0.6905556917190552,0.3060484230518341,0.8595585227012634,0.6203798055648804,0.31024205684661865,0.9139569997787476,0.7081958055496216,0.3766312897205353,0.892715573310852,0.6086004376411438,0.38446617126464844,0.8959997296333313,0.7081950306892395,0.4430631399154663,0.9176874160766602,0.6055194139480591,0.45084112882614136,0.9174171686172485,0.676059901714325,0.45866161584854126,0.8007901906967163,0.6290214657783508,0.45866474509239197,0.8255914449691772,0.6760092973709106,0.5604771971702576,0.8940720558166504,0.6349000930786133,0.5642297267913818,0.8703171014785767,0.6759766340255737,0.6501724123954773,0.8141745328903198,0.6407788991928101,0.661963701248169,0.9015498757362366,0
fall-01,39,0.645714282989502,0.24732039868831635,0.9227899312973022,0.6868599653244019,0.3059473931789398,0.8584755063056946,0.6193886995315552,0.3100355565547943,0.9135335087776184,0.7073006629943848,0.3764800727367401,0.8904896974563599,0.6076292991638184,0.3843211829662323,0.9155357480049133,0.7073108553886414,0.4469963312149048,0.9273786544799805,0.6045643091201782,0.45076361298561096,0.9085155725479126,0.67512047290802,0.4585866630077362,0.7866730690002441,0.6280704736709595,0.45858636498451233,0.8282229900360107,0.675115168094635,0.560515820980072,0.8876380324363708,0.6339573860168457,0.5604942440986633,0.86310875415802,0.6750949025154114,0.6463748812675476,0.7999415397644043,0.639835000038147,0.6620270013809204,0.9071071743965149,0
fall-01,40,0.6465364098548889,0.2461700141429901,0.932336151599884,0.6843856573104858,0.30443164706230164,0.8739679455757141,0.617339015007019,0.3122016191482544,0.9043622016906738,0.7046951651573181,0.37823888659477234,0.881285548210144,0.6056581139564514,0.3860243856906891,0.9149024486541748,0.7047519683837891,0.4443064033985138,0.9158844947814941,0.6026252508163452,0.4520546793937683,0.8984549045562744,0.6727033853530884,0.45983418822288513,0.7909342646598816,0.6290394067764282,0.45982420444488525,0.8250387907028198,0.6757755875587463,0.564785361289978,0.8742192983627319,0.6376360058784485,0.5611118078231812,0.8831420540809631,0.678542971611023,0.646346926689148,0.7968940734863281,0.6406839489936829,0.662004292011261,0.8743482828140259,0
fall-01,41,0.644694447517395,0.2452227920293808,0.9353899359703064,0.6825685501098633,0.3035234808921814,0.8872551918029785,0.6154369115829468,0.31132325530052185,0.9216068387031555,0.7059588432312012,0.37369176745414734,0.8811181783676147,0.6037412881851196,0.3852393925189972,0.9130609035491943,0.702919602394104,0.447620689868927,0.9138270616531372,0.6037421822547913,0.45135170221328735,0.8996305465698242,0.6708729267120361,0.4591298997402191,0.7757885456085205,0.6271459460258484,0.4591372609138489,0.8248792886734009,0.6767239570617676,0.560547947883606,0.8867840766906738,0.6357790231704712,0.5605332255363464,0.8809313774108887,0.6767226457595825,0.6500343680381775,0.7953544855117798,0.6416124105453491,0.6656600832939148,0.8742013573646545,0
